191,0.526955,0.526256,0.529475
192,0.526218,0.526347,0.52963
193,0.526307,0.526457,0.529784
194,0.526417,0.526292,0.529938
195,0.526253,0.526723,0.530093
196,0.526682,0.525328,0.530247
197,0.52529,0.525317,0.530401
198,0.525277,0.525982,0.530556
199,0.525941,0.525818,0.53071
200,0.525779,0.527389,0.530864
201,0.527348,0.527424,0.531019
202,0.527384,0.527731,0.531173
203,0.527691,0.528965,0.531327
204,0.528924,0.53054,0.531481
205,0.530499,0.530459,0.531636
206,0.530419,0.531274,0.53179
207,0.531233,0.531703,0.531944
208,0.531663,0.532247,0.532099
209,0.532206,0.532542,0.532253
210,0.532502,0.532736,0.532407
211,0.532696,0.53263,0.532562
212,0.53259,0.532932,0.532716
213,0.532892,0.533254,0.53287
214,0.533213,0.534848,0.533025
215,0.534807,0.536256,0.533179
216,0.536214,0.536848,0.533333
217,0.536808,0.536789,0.533488
218,0.536749,0.536434,0.533642
219,0.536394,0.536851,0.533796
220,0.536811,0.536634,0.533951
221,0.536595,0.537634,0.534105
222,0.537593,0.538809,0.534259
223,0.538768,0.536526,0.534414
224,0.536489,0.536465,0.534568
225,0.536426,0.536373,0.534722
226,0.536333,0.536775,0.534877
227,0.536735,0.538554,0.535031
228,0.538512,0.537318,0.535185
229,0.53728,0.53718,0.53534
230,0.537141,0.537658,0.535494
231,0.537618,0.53628,0.535648
232,0.536241,0.535644,0.535802
233,0.535605,0.535584,0.535957
234,0.535544,0.536112,0.536111
235,0.536071,0.535466,0.536265
236,0.535426,0.534537,0.53642
237,0.534499,0.534934,0.536574
238,0.534894,0.534779,0.536728
239,0.534739,0.534722,0.536883
240,0.534682,0.535565,0.537037
241,0.535524,0.535355,0.537191
242,0.535315,0.535006,0.537346
243,0.534966,0.537188,0.5375
244,0.537146,0.53769,0.537654
245,0.537649,0.539476,0.537809
246,0.539434,0.540314,0.537963
247,0.540273,0.539044,0.538117
248,0.539005,0.540304,0.538272
249,0.540263,0.540782,0.538426
250,0.540742,0.540569,0.53858
251,0.540529,0.540658,0.538735
252,0.540618,0.540637,0.538889
253,0.540597,0.542381,0.539043
254,0.542339,0.542883,0.539198
255,0.542842,0.54496,0.539352
256,0.544918,0.5448,0.539506
257,0.54476,0.543609,0.53966
258,0.54357,0.544259,0.539815
259,0.544218,0.544804,0.539969
260,0.544764,0.543206,0.540123
261,0.543167,0.543746,0.540278
262,0.543705,0.543886,0.540432
263,0.543846,0.544775,0.540586
264,0.544734,0.543321,0.540741
265,0.543283,0.544337,0.540895
266,0.544296,0.544396,0.541049
267,0.544356,0.54526,0.541204
268,0.545219,0.545138,0.541358
269,0.545098,0.544315,0.541512
270,0.544276,0.543471,0.541667
271,0.543432,0.543877,0.541821
272,0.543836,0.545347,0.541975
273,0.545306,0.544377,0.54213
274,0.544338,0.545201,0.542284
275,0.54516,0.545979,0.542438
276,0.545939,0.546715,0.542593
277,0.546674,0.546747,0.542747
278,0.546707,0.546761,0.542901
279,0.546721,0.546397,0.543056
280,0.546358,0.547109,0.54321
281,0.547068,0.545496,0.543364
282,0.545458,0.54559,0.543519
283,0.54555,0.544001,0.543673
284,0.543963,0.543535,0.543827
285,0.543496,0.543707,0.543981
286,0.543667,0.542637,0.544136
287,0.542598,0.545207,0.54429
288,0.545164,0.544991,0.544444
289,0.544951,0.544525,0.544599
290,0.544485,0.547135,0.544753
291,0.547092,0.548072,0.544907
292,0.548031,0.547603,0.545062
