time,SOC_true,SOC_ekf
1619,0.749845679012346,0.751291984444317
1620,0.75,0.752027347480146
1621,0.750154320987654,0.751627299551401
1622,0.750308641975309,0.751680598254769
1623,0.750462962962963,0.754143040844106
1624,0.750617283950617,0.754126199570912
1625,0.750771604938272,0.753862105691359
1626,0.750925925925926,0.752333079873761
1627,0.75108024691358,0.753933812108309
1628,0.751234567901235,0.753284780324853
1629,0.751388888888889,0.754408997350439
1630,0.751543209876543,0.753594025244128
1631,0.751697530864198,0.754209061667128
1632,0.751851851851852,0.756391005301758
1633,0.752006172839506,0.756707120957115
1634,0.752160493827161,0.757790369305953
1635,0.752314814814815,0.75702344707008
1636,0.752469135802469,0.757130567437969
1637,0.752623456790123,0.755048460345546
1638,0.752777777777778,0.754601756713009
1639,0.752932098765432,0.753819856455771
1640,0.753086419753086,0.753346203184168
1641,0.753240740740741,0.752646812106549
1642,0.753395061728395,0.753276187043039
1643,0.753549382716049,0.754476500921185
1644,0.753703703703704,0.755736282008388
1645,0.753858024691358,0.754747051985773
1646,0.754012345679012,0.755465802761943
1647,0.754166666666667,0.755433771250669
1648,0.754320987654321,0.755475665476814
1649,0.754475308641975,0.754845509522325
1650,0.75462962962963,0.753110166574507
1651,0.754783950617284,0.75332269711331
1652,0.754938271604938,0.753612732937355
1653,0.755092592592593,0.756029928889537
1654,0.755246913580247,0.75548849983428
1655,0.755401234567901,0.755113868478583
1656,0.755555555555556,0.757311340424947
1657,0.75570987654321,0.757404938727243
1658,0.755864197530864,0.757198094901128
1659,0.756018518518519,0.756951749693597
1660,0.756172839506173,0.755444095938016
1661,0.756327160493827,0.75515087428764
1662,0.756481481481482,0.755296932779167
1663,0.756635802469136,0.755581214793863
1664,0.75679012345679,0.758178483913726
1665,0.756944444444444,0.759057488876775
1666,0.757098765432099,0.758990740697371
1667,0.757253086419753,0.758613694399454
1668,0.757407407407407,0.759170752742274
1669,0.757561728395062,0.761046858820818
1670,0.757716049382716,0.759504161083764
1671,0.75787037037037,0.759864034784654
1672,0.758024691358025,0.760245344252693
1673,0.758179012345679,0.758638505916712
1674,0.758333333333333,0.757547797899308
1675,0.758487654320988,0.758091817551879
1676,0.758641975308642,0.756164664516647
1677,0.758796296296296,0.756550035526909
1678,0.758950617283951,0.757131625675161
1679,0.759104938271605,0.756793367847099
1680,0.759259259259259,0.75796423916808
1681,0.759413580246914,0.758099990449906
1682,0.759567901234568,0.758823841343249
1683,0.759722222222222,0.75957742272431
1684,0.759876543209877,0.761433799177028
1685,0.760030864197531,0.761130507623533
1686,0.760185185185185,0.762053656545926
1687,0.76033950617284,0.761012346307191
1688,0.760493827160494,0.763987570109874
1689,0.760648148148148,0.762316606149785
1690,0.760802469135803,0.763668357000194
1691,0.760956790123457,0.765115079594522
1692,0.761111111111111,0.765245827531506
1693,0.761265432098765,0.76472318973628
1694,0.76141975308642,0.764860075787422
1695,0.761574074074074,0.764863233667059
1696,0.761728395061728,0.76548887900796
1697,0.761882716049383,0.766078925564728
1698,0.762037037037037,0.766012448327872
1699,0.762191358024691,0.765378023805503
1700,0.762345679012346,0.767127954411133
1701,0.7625,0.767719942727547
1702,0.762654320987654,0.7698498663597
1703,0.762808641975309,0.772723924160847
1704,0.762962962962963,0.7752699628605
1705,0.763117283950617,0.775912031141176
1706,0.763271604938272,0.774093629734255
1707,0.763425925925926,0.774879896091118
1708,0.76358024691358,0.77370746385419
1709,0.763734567901235,0.774065404011195
1710,0.763888888888889,0.77104580371437
1711,0.764043209876543,0.771439279833301
1712,0.764197530864198,0.771467864112075
1713,0.764351851851852,0.770945749934333
1714,0.764506172839506,0.770179927952144
1715,0.764660493827161,0.771065831527685
1716,0.764814814814815,0.771502077071665
1717,0.764969135802469,0.770608592925666
1718,0.765123456790124,0.769673663243944
1719,0.765277777777778,0.770191712294428
1720,0.765432098765432,0.769415025797997
1721,0.765586419753086,0.770656653547155
1722,0.765740740740741,0.770828101808034
1723,0.765895061728395,0.769493407657258
1724,0.766049382716049,0.770295168582665
1725,0.766203703703704,0.771416410720036
1726,0.766358024691358,0.771884674889991
1727,0.766512345679012,0.773818680358623
1728,0.766666666666667,0.77585507016347
1729,0.766820987654321,0.774451989516843
1730,0.766975308641975,0.773951583950395
1731,0.76712962962963,0.774332229983735
1732,0.767283950617284,0.775842954951813
1733,0.767438271604938,0.774559523173516
1734,0.767592592592593,0.775028664711977
1735,0.767746913580247,0.773500414364847
1736,0.767901234567901,0.77209817888333
1737,0.768055555555556,0.769095582405179
1738,0.76820987654321,0.770387812504722
1739,0.768364197530864,0.772005658189801
1740,0.768518518518518,0.770588203183159
1741,0.768672839506173,0.771714158227873
1742,0.768827160493827,0.771113847119834
1743,0.768981481481481,0.770143414898819
1744,0.769135802469136,0.77010119641117
1745,0.76929012345679,0.770227226902786
1746,0.769444444444444,0.770633352341339
1747,0.769598765432099,0.770803641460934
1748,0.769753086419753,0.771001665535789
1749,0.769907407407407,0.771818190717226
1750,0.770061728395062,0.77272637115178
1751,0.770216049382716,0.772319101715543
1752,0.77037037037037,0.773191497890144
1753,0.770524691358025,0.773392411671241
1754,0.770679012345679,0.774548644376699
1755,0.770833333333333,0.775938524969345
1756,0.770987654320988,0.77733217826325
1757,0.771141975308642,0.776292179209939
1758,0.771296296296296,0.775589352194783
1759,0.771450617283951,0.774607819158774
1760,0.771604938271605,0.776002204433928
1761,0.771759259259259,0.777882707255759
1762,0.771913580246914,0.77685967045704
1763,0.772067901234568,0.774260295676926
1764,0.772222222222222,0.775031881483091
1765,0.772376543209877,0.775288159009909
1766,0.772530864197531,0.77464906383218
1767,0.772685185185185,0.776433622943667
1768,0.772839506172839,0.774573811531033
1769,0.772993827160494,0.773973321761793
1770,0.773148148148148,0.773984219210615
1771,0.773302469135802,0.773774988296553
1772,0.773456790123457,0.775349600567824
1773,0.773611111111111,0.773690224208944
1774,0.773765432098765,0.775263312278191
1775,0.77391975308642,0.7740136875098
1776,0.774074074074074,0.772952823367951
1777,0.774228395061728,0.772450429753777
1778,0.774382716049383,0.771991344219589
1779,0.774537037037037,0.770624585862955
1780,0.774691358024691,0.769053431982845
1781,0.774845679012346,0.768364181635535
1782,0.775,0.766489439173663
1783,0.775154320987654,0.767957002942183
1784,0.775308641975309,0.767026474635759
1785,0.775462962962963,0.76819624149861
1786,0.775617283950617,0.768337001396666
1787,0.775771604938272,0.767468013783
1788,0.775925925925926,0.767006675727455
1789,0.77608024691358,0.767160176569832
1790,0.776234567901235,0.767267157894336
1791,0.776388888888889,0.767826094584175
1792,0.776543209876543,0.766683460951182
1793,0.776697530864198,0.767000358672372
1794,0.776851851851852,0.768173612555134
1795,0.777006172839506,0.76966631735725
1796,0.77716049382716,0.767198390378298
1797,0.777314814814815,0.766554608161443
1798,0.777469135802469,0.76587591753983
1799,0.777623456790123,0.764379811893728
1800,0.777777777777778,0.764412695524183
1801,0.777932098765432,0.765750166372774
1802,0.778086419753086,0.768186177226753
1803,0.778240740740741,0.769820984136712
1804,0.778395061728395,0.769475777217142
1805,0.778549382716049,0.768465469186987
1806,0.778703703703704,0.769730693319681
1807,0.778858024691358,0.771043525715426
1808,0.779012345679012,0.770659481781329
1809,0.779166666666667,0.771501044941799
1810,0.779320987654321,0.77225812304021
1811,0.779475308641975,0.771905131290594
1812,0.77962962962963,0.771234741787454
1813,0.779783950617284,0.769350680383029
1814,0.779938271604938,0.769807854842517
1815,0.780092592592593,0.770430225984931
1816,0.780246913580247,0.7704233755576
1817,0.780401234567901,0.769770903063508
1818,0.780555555555556,0.769755702487226
1819,0.78070987654321,0.768896410293944
1820,0.780864197530864,0.769963933862155
1821,0.781018518518519,0.769238887210468
1822,0.781172839506173,0.769787366097663
1823,0.781327160493827,0.769839665984167
1824,0.781481481481481,0.76916910706215
1825,0.781635802469136,0.768108168986198
1826,0.78179012345679,0.768554973476109
1827,0.781944444444444,0.767720370715758
1828,0.782098765432099,0.767333509461514
1829,0.782253086419753,0.768923965309658
1830,0.782407407407407,0.76974262402672
1831,0.782561728395062,0.772327974874726
1832,0.782716049382716,0.772122620672466
1833,0.78287037037037,0.774897186665343
1834,0.783024691358025,0.773855994144912
1835,0.783179012345679,0.776013734626307
1836,0.783333333333333,0.775144419520004
1837,0.783487654320988,0.774761338454687
1838,0.783641975308642,0.774521163901031
1839,0.783796296296296,0.775493082755589
1840,0.783950617283951,0.775078466073455
1841,0.784104938271605,0.773448233709541
1842,0.784259259259259,0.771805938677062
1843,0.784413580246914,0.771432815896232
1844,0.784567901234568,0.772156452232243
1845,0.784722222222222,0.772140587699067
1846,0.784876543209877,0.772728860013565
1847,0.785030864197531,0.771340951639187
1848,0.785185185185185,0.772283917416465
1849,0.78533950617284,0.773472293852272
1850,0.785493827160494,0.774591156505018
1851,0.785648148148148,0.776228078131701
1852,0.785802469135802,0.777026929660222
1853,0.785956790123457,0.777576375285461
1854,0.786111111111111,0.777557055740456
1855,0.786265432098765,0.776764890245681
1856,0.78641975308642,0.777567934935061
1857,0.786574074074074,0.776517520456709
1858,0.786728395061728,0.77760325962729
1859,0.786882716049383,0.778168262232477
1860,0.787037037037037,0.778762734049874
1861,0.787191358024691,0.778501296397509
1862,0.787345679012346,0.779295307871876
1863,0.7875,0.778010997562147
1864,0.787654320987654,0.778126811530067
1865,0.787808641975309,0.776752061914506
1866,0.787962962962963,0.777961998272483
1867,0.788117283950617,0.777601510715529
1868,0.788271604938272,0.778301547836051
1869,0.788425925925926,0.778709297168508
1870,0.78858024691358,0.776579373582679
1871,0.788734567901235,0.778306003818136
1872,0.788888888888889,0.780568228622027
1873,0.789043209876543,0.779450471718306
1874,0.789197530864198,0.780757583372215
1875,0.789351851851852,0.780901401546218
1876,0.789506172839506,0.781231699031187
1877,0.789660493827161,0.780805116722221
1878,0.789814814814815,0.781828090912909
1879,0.789969135802469,0.780780043062501
1880,0.790123456790123,0.78030189635516
1881,0.790277777777778,0.780742642316689
1882,0.790432098765432,0.781245827117857
1883,0.790586419753086,0.78050054546457
1884,0.790740740740741,0.780306561078332
1885,0.790895061728395,0.781546352197608
1886,0.791049382716049,0.781539311476757
1887,0.791203703703704,0.781486982496304
1888,0.791358024691358,0.782896924347176
1889,0.791512345679012,0.782955171661788
1890,0.791666666666667,0.783262941422896
1891,0.791820987654321,0.782694614382679
1892,0.791975308641975,0.781847115929156
1893,0.79212962962963,0.782996133787859
1894,0.792283950617284,0.784913087244077
1895,0.792438271604938,0.786594817558095
1896,0.792592592592593,0.786897437911049
1897,0.792746913580247,0.788680842760115
1898,0.792901234567901,0.789290957329069
1899,0.793055555555556,0.790992843100402
1900,0.79320987654321,0.79252829902599
1901,0.793364197530864,0.793726130286728
1902,0.793518518518519,0.79348452469609
1903,0.793672839506173,0.792770217726359
1904,0.793827160493827,0.794417825582006
1905,0.793981481481482,0.795287378609015
1906,0.794135802469136,0.795401331501206
1907,0.79429012345679,0.797286173867084
1908,0.794444444444444,0.797868030155978
1909,0.794598765432099,0.797783302512708
1910,0.794753086419753,0.797845819036875
1911,0.794907407407407,0.7980257189086
1912,0.795061728395062,0.799418639892422
1913,0.795216049382716,0.799412839065543
1914,0.79537037037037,0.801674896439533
1915,0.795524691358025,0.801401859904367
1916,0.795679012345679,0.803157500272819
1917,0.795833333333333,0.801862450296386
1918,0.795987654320988,0.80385013618732
1919,0.796141975308642,0.802085625814694
1920,0.796296296296296,0.802409820317914
1921,0.796450617283951,0.804544322476956
1922,0.796604938271605,0.805245843867583
1923,0.796759259259259,0.805796451601537
1924,0.796913580246914,0.806076533269724
1925,0.797067901234568,0.805912220159158
1926,0.797222222222222,0.804744441071079
1927,0.797376543209876,0.806392412448541
1928,0.797530864197531,0.807218247088364
1929,0.797685185185185,0.805109613341813
1930,0.797839506172839,0.806991418530057
1931,0.797993827160494,0.80779982683771
1932,0.798148148148148,0.807996627505765
1933,0.798302469135802,0.807328006315401
1934,0.798456790123457,0.807743565908712
1935,0.798611111111111,0.806628093888123
1936,0.798765432098765,0.805550453701954
1937,0.79891975308642,0.805058854386549
1938,0.799074074074074,0.804953357823031
1939,0.799228395061728,0.805577209777179
1940,0.799382716049383,0.806493230094508
1941,0.799537037037037,0.80647194657464
1942,0.799691358024691,0.807667846569738
1943,0.799845679012346,0.807396106547367
1944,0.8,0.808610756144633
1945,0.800154320987654,0.808632703237994
1946,0.800308641975309,0.80747992736581
1947,0.800462962962963,0.805314700554429
1948,0.800617283950617,0.805228631162981
1949,0.800771604938272,0.80656379845165
1950,0.800925925925926,0.807582862183135
1951,0.80108024691358,0.806025423956735
1952,0.801234567901235,0.805128571727828
1953,0.801388888888889,0.804022601056322
1954,0.801543209876543,0.803440473076749
1955,0.801697530864197,0.804283960603367
1956,0.801851851851852,0.804423185078673
1957,0.802006172839506,0.803252021226549
1958,0.80216049382716,0.803874883472863
1959,0.802314814814815,0.803647449590917
1960,0.802469135802469,0.805590765232804
1961,0.802623456790123,0.807222099760854
1962,0.802777777777778,0.80579642055606
1963,0.802932098765432,0.806292344270894
1964,0.803086419753086,0.803914170250579
1965,0.803240740740741,0.805538683436602
1966,0.803395061728395,0.80453397403277
1967,0.803549382716049,0.801928331707663
1968,0.803703703703704,0.801583343653301
1969,0.803858024691358,0.801503489824122
1970,0.804012345679012,0.800758331358989
1971,0.804166666666667,0.799320305216258
1972,0.804320987654321,0.800180347367293
1973,0.804475308641975,0.798674960427277
1974,0.80462962962963,0.798987082956309
1975,0.804783950617284,0.798096420106667
1976,0.804938271604938,0.798066761581114
1977,0.805092592592593,0.799064522892945
1978,0.805246913580247,0.802487278507134
1979,0.805401234567901,0.803666521635952
1980,0.805555555555556,0.802125654785649
1981,0.80570987654321,0.801852251795039
1982,0.805864197530864,0.801661589963602
1983,0.806018518518518,0.800599004774301
1984,0.806172839506173,0.800972125022022
1985,0.806327160493827,0.800854989243829
1986,0.806481481481481,0.80157547565849
1987,0.806635802469136,0.802492871897168
1988,0.80679012345679,0.801825561070584
1989,0.806944444444444,0.803390969318403
1990,0.807098765432099,0.802605410152124
1991,0.807253086419753,0.803918926622562
1992,0.807407407407407,0.803562842486044
1993,0.807561728395062,0.80385416153785
1994,0.807716049382716,0.802396431811944
1995,0.80787037037037,0.803778899297535
1996,0.808024691358025,0.805759585935255
1997,0.808179012345679,0.80585610863461
1998,0.808333333333333,0.805545753865413
1999,0.808487654320988,0.804803296066952
2000,0.808641975308642,0.804033671177629
2001,0.808796296296296,0.805603124801045
2002,0.808950617283951,0.806350088188128
2003,0.809104938271605,0.806660997563537
2004,0.809259259259259,0.81007266502144
2005,0.809413580246914,0.809606857749437
2006,0.809567901234568,0.809682076476256
2007,0.809722222222222,0.810868486345828
2008,0.809876543209877,0.81141579458509
2009,0.810030864197531,0.811455737990469
2010,0.810185185185185,0.812218059734711
2011,0.810339506172839,0.81157808943157
2012,0.810493827160494,0.811337959018945
2013,0.810648148148148,0.812250604125489
2014,0.810802469135802,0.811214633113172
2015,0.810956790123457,0.812571597060109
2016,0.811111111111111,0.812706619538615
2017,0.811265432098765,0.813251731681716
2018,0.81141975308642,0.813279951982304
2019,0.811574074074074,0.8148316288977
2020,0.811728395061728,0.816261513495555
2021,0.811882716049383,0.818417910270735
2022,0.812037037037037,0.820027026002384
2023,0.812191358024691,0.819019419456888
2024,0.812345679012346,0.818046188907701
2025,0.8125,0.817019383025123
2026,0.812654320987654,0.818126532405141
2027,0.812808641975309,0.818023914715893
2028,0.812962962962963,0.817724677576927
2029,0.813117283950617,0.817646896780344
2030,0.813271604938272,0.816890853797881
2031,0.813425925925926,0.817552042574927
2032,0.81358024691358,0.817581076502368
2033,0.813734567901235,0.818537789634487
2034,0.813888888888889,0.819760477056232
2035,0.814043209876543,0.819583749074529
2036,0.814197530864198,0.817196453988086
2037,0.814351851851852,0.817180557701702
2038,0.814506172839506,0.81857289799667
2039,0.814660493827161,0.82056855896042
2040,0.814814814814815,0.819248958022068
2041,0.814969135802469,0.819720364038943
2042,0.815123456790123,0.821646718263318
2043,0.815277777777778,0.821045655415877
2044,0.815432098765432,0.820122411851983
2045,0.815586419753086,0.819768796187793
2046,0.815740740740741,0.81831357297628
2047,0.815895061728395,0.819370445072977
2048,0.816049382716049,0.822405778277134
2049,0.816203703703704,0.822645714004417
2050,0.816358024691358,0.822127586057951
2051,0.816512345679012,0.820385151277313
2052,0.816666666666667,0.820495683570683
2053,0.816820987654321,0.820383559325041
2054,0.816975308641975,0.820341746231129
2055,0.81712962962963,0.820803034031555
2056,0.817283950617284,0.819678341904159
2057,0.817438271604938,0.822041068897225
2058,0.817592592592593,0.822580164418615
2059,0.817746913580247,0.822232820394975
2060,0.817901234567901,0.823316897930927
2061,0.818055555555556,0.823261876059275
2062,0.81820987654321,0.823874654548771
2063,0.818364197530864,0.824053047739586
2064,0.818518518518519,0.824756933503217
2065,0.818672839506173,0.823211109727784
2066,0.818827160493827,0.824395936665593
2067,0.818981481481482,0.824811222651769
2068,0.819135802469136,0.824075733294262
2069,0.81929012345679,0.820694868886064
2070,0.819444444444444,0.821341114900481
2071,0.819598765432099,0.822538682467117
2072,0.819753086419753,0.823066047436528
2073,0.819907407407407,0.823168276824714
2074,0.820061728395062,0.823336487423223
2075,0.820216049382716,0.823008489633731
2076,0.82037037037037,0.827568873054767
2077,0.820524691358025,0.829598374685579
2078,0.820679012345679,0.829613348030885
2079,0.820833333333333,0.830084177579147
2080,0.820987654320988,0.829290971302675
2081,0.821141975308642,0.831603612719108
2082,0.821296296296296,0.831080875192935
2083,0.821450617283951,0.831771586827178
2084,0.821604938271605,0.832450867987231
2085,0.821759259259259,0.833096352744469
2086,0.821913580246914,0.832864465889523
2087,0.822067901234568,0.832491467041608
2088,0.822222222222222,0.832855163934677
2089,0.822376543209877,0.834666497690467
2090,0.822530864197531,0.834912635955872
2091,0.822685185185185,0.835237405293575
2092,0.82283950617284,0.834965142472475
2093,0.822993827160494,0.83443525032807
2094,0.823148148148148,0.834073210042092
2095,0.823302469135803,0.833514677637497
2096,0.823456790123457,0.83290636937103
2097,0.823611111111111,0.83240955490192
2098,0.823765432098765,0.831200292190191
2099,0.82391975308642,0.831178955814549
2100,0.824074074074074,0.832235746865188
2101,0.824228395061728,0.833324142509971
2102,0.824382716049383,0.832774017438994
2103,0.824537037037037,0.831532915915525
2104,0.824691358024691,0.83230738176572
2105,0.824845679012346,0.829349601962411
2106,0.825,0.83011491206782
2107,0.825154320987654,0.82853914249438
2108,0.825308641975309,0.826362080292792
2109,0.825462962962963,0.824215969753389
2110,0.825617283950617,0.827491807833944
2111,0.825771604938272,0.830095804409463
2112,0.825925925925926,0.831933238635303
2113,0.82608024691358,0.832572760374385
2114,0.826234567901235,0.829747983301908
2115,0.826388888888889,0.831897172681546
2116,0.826543209876543,0.832494095679719
2117,0.826697530864198,0.831526545558706
2118,0.826851851851852,0.831101452284095
2119,0.827006172839506,0.834063898220247
2120,0.827160493827161,0.834665758010203
2121,0.827314814814815,0.835066428872028
2122,0.827469135802469,0.833745028482398
2123,0.827623456790124,0.835686805875046
2124,0.827777777777778,0.837638336555911
2125,0.827932098765432,0.838713817686543
2126,0.828086419753086,0.84054194417193
2127,0.828240740740741,0.839569563295774
2128,0.828395061728395,0.83803068228619
2129,0.828549382716049,0.837885518598372
2130,0.828703703703704,0.836131688081838
2131,0.828858024691358,0.836501635764083
2132,0.829012345679012,0.836027604491083
2133,0.829166666666667,0.835936878012843
2134,0.829320987654321,0.836392249141533
2135,0.829475308641975,0.836126887847688
2136,0.82962962962963,0.836018068954178
2137,0.829783950617284,0.837471420979215
2138,0.829938271604938,0.836819576087109
2139,0.830092592592593,0.837807783061496
2140,0.830246913580247,0.835011486386274
2141,0.830401234567901,0.83502565857863
2142,0.830555555555556,0.834561305408746
2143,0.83070987654321,0.832446170395341
2144,0.830864197530864,0.832696719429006
2145,0.831018518518518,0.831493364795629
2146,0.831172839506173,0.831727730073378
2147,0.831327160493827,0.831418670347879
2148,0.831481481481481,0.830745023371558
2149,0.831635802469136,0.832198807841628
2150,0.83179012345679,0.831343267482914
2151,0.831944444444444,0.832294978153548
2152,0.832098765432099,0.83260040770356
2153,0.832253086419753,0.832876064569284
2154,0.832407407407407,0.832675741170037
2155,0.832561728395062,0.831697268276648
2156,0.832716049382716,0.832032410545029
2157,0.83287037037037,0.830994293630889
2158,0.833024691358025,0.83202957042547
2159,0.833179012345679,0.832142438929366
2160,0.833333333333333,0.832373691663093
2161,0.833487654320988,0.833568434967872
2162,0.833641975308642,0.833379797859852
2163,0.833796296296296,0.831118465017101
2164,0.833950617283951,0.831927622099843
2165,0.834104938271605,0.832373097830698
2166,0.834259259259259,0.832306891510124
2167,0.834413580246914,0.831871812441324
2168,0.834567901234568,0.831162771660498
2169,0.834722222222222,0.832244194277796
2170,0.834876543209877,0.830488528128257
2171,0.835030864197531,0.830143319696751
2172,0.835185185185185,0.830138402273021
2173,0.835339506172839,0.831915991045852
2174,0.835493827160494,0.831270187698374
2175,0.835648148148148,0.831015381861887
2176,0.835802469135802,0.831441118444776
2177,0.835956790123457,0.833428244448417
2178,0.836111111111111,0.832405161243482
2179,0.836265432098765,0.831794759835504
2180,0.83641975308642,0.830169440875472
2181,0.836574074074074,0.83155864537129
2182,0.836728395061728,0.831142667727147
2183,0.836882716049383,0.830354230570162
2184,0.837037037037037,0.83214684778652
2185,0.837191358024691,0.831791123672556
2186,0.837345679012346,0.832095483349721
2187,0.8375,0.832213629641065
2188,0.837654320987654,0.834240210628784
2189,0.837808641975309,0.835297202890687
2190,0.837962962962963,0.835311799166159
2191,0.838117283950617,0.83326355137782
2192,0.838271604938272,0.833403717807114
2193,0.838425925925926,0.830479790615216
2194,0.83858024691358,0.829512242348227
2195,0.838734567901235,0.830473054566586
2196,0.838888888888889,0.829994773478026
2197,0.839043209876543,0.829774663877004
2198,0.839197530864198,0.831055452938749
2199,0.839351851851852,0.830947162992133
2200,0.839506172839506,0.829844684161884
2201,0.83966049382716,0.828958424866712
2202,0.839814814814815,0.82898340064455
2203,0.839969135802469,0.829794675843614
2204,0.840123456790123,0.831419277737838
2205,0.840277777777778,0.832136829640978
2206,0.840432098765432,0.832528569583901
2207,0.840586419753086,0.83305843122632
2208,0.840740740740741,0.832117955158479
2209,0.840895061728395,0.83158072989703
2210,0.841049382716049,0.832236271573776
2211,0.841203703703704,0.831942803866135
2212,0.841358024691358,0.832395427158106
2213,0.841512345679012,0.829123432221266
2214,0.841666666666667,0.828963519871704
2215,0.841820987654321,0.829657944980492
2216,0.841975308641975,0.83003789552553
2217,0.84212962962963,0.830384826526333
2218,0.842283950617284,0.830281920241813
2219,0.842438271604938,0.830331302196104
2220,0.842592592592593,0.831664643960151
2221,0.842746913580247,0.830572607543143
2222,0.842901234567901,0.829690383312008
2223,0.843055555555556,0.828641838704154
2224,0.84320987654321,0.829809724425034
2225,0.843364197530864,0.831503778768696
2226,0.843518518518519,0.829378106844127
2227,0.843672839506173,0.830121143259194
2228,0.843827160493827,0.833503332960629
2229,0.843981481481481,0.834349763657983
2230,0.844135802469136,0.83390534753954
2231,0.84429012345679,0.833989405006647
2232,0.844444444444444,0.834417344976605
2233,0.844598765432099,0.836112650135888
2234,0.844753086419753,0.833698711651576
2235,0.844907407407407,0.832014070317689
2236,0.845061728395062,0.833033849799244
2237,0.845216049382716,0.832939905979688
2238,0.84537037037037,0.83253452737863
2239,0.845524691358025,0.83457953341886
2240,0.845679012345679,0.833676423816269
2241,0.845833333333333,0.83401092926844
2242,0.845987654320988,0.833106144926642
2243,0.846141975308642,0.83268323369589
2244,0.846296296296296,0.832207359077462
2245,0.846450617283951,0.83177691439666
2246,0.846604938271605,0.832525412915015
2247,0.846759259259259,0.831835131251088
2248,0.846913580246914,0.83090827546473
2249,0.847067901234568,0.830706187393971
2250,0.847222222222222,0.831881669190027
2251,0.847376543209877,0.834616881290117
2252,0.847530864197531,0.833449815156966
2253,0.847685185185185,0.83442293084256
2254,0.84783950617284,0.833003148210663
2255,0.847993827160494,0.83407592184077
2256,0.848148148148148,0.833109255992635
2257,0.848302469135802,0.83525002126815
2258,0.848456790123457,0.833908347350623
2259,0.848611111111111,0.831878371913044
2260,0.848765432098765,0.832491153239618
2261,0.84891975308642,0.83193259091137
2262,0.849074074074074,0.832356148880433
2263,0.849228395061728,0.832103027388114
2264,0.849382716049383,0.830503454904786
2265,0.849537037037037,0.831361953958214
2266,0.849691358024691,0.832252247280401
2267,0.849845679012346,0.831311418246647
2268,0.85,0.831334943512031
2269,0.850154320987654,0.83131380015443
2270,0.850308641975309,0.832900569711055
2271,0.850462962962963,0.832499016039171
2272,0.850617283950617,0.833095718741638
2273,0.850771604938272,0.834815134385233
2274,0.850925925925926,0.836452418588333
2275,0.85108024691358,0.837988321158505
2276,0.851234567901235,0.836024512455345
2277,0.851388888888889,0.837916106379754
2278,0.851543209876543,0.83754680388404
2279,0.851697530864198,0.837641833584943
2280,0.851851851851852,0.835361768522589
2281,0.852006172839506,0.83562641866057
2282,0.852160493827161,0.836370286136323
2283,0.852314814814815,0.834570375053047
2284,0.852469135802469,0.837228341619711
2285,0.852623456790123,0.837098957094153
2286,0.852777777777778,0.837181419587463
2287,0.852932098765432,0.838452573018637
2288,0.853086419753086,0.838486886229647
2289,0.853240740740741,0.838029597745257
2290,0.853395061728395,0.840062106201816
2291,0.853549382716049,0.84005443781824
2292,0.853703703703704,0.839854063673897
2293,0.853858024691358,0.840678197226492
2294,0.854012345679012,0.84006585072482
2295,0.854166666666667,0.838844419480126
2296,0.854320987654321,0.83819570383899
2297,0.854475308641975,0.838104059427924
2298,0.85462962962963,0.839125460844667
2299,0.854783950617284,0.839183879866142
2300,0.854938271604938,0.839551467509974
2301,0.855092592592593,0.840001434254415
2302,0.855246913580247,0.838116670211865
2303,0.855401234567901,0.839530856271818
2304,0.855555555555556,0.837446591851436
2305,0.85570987654321,0.838837078898194
2306,0.855864197530864,0.839066546226877
2307,0.856018518518519,0.838697479200644
2308,0.856172839506173,0.838733807908288
2309,0.856327160493827,0.839248845111539
2310,0.856481481481482,0.839340402503356
2311,0.856635802469136,0.841108507169447
2312,0.85679012345679,0.84301184556917
2313,0.856944444444444,0.843350871794397
2314,0.857098765432099,0.842800176235492
2315,0.857253086419753,0.84329114991151
2316,0.857407407407407,0.844136674633467
2317,0.857561728395062,0.845579242028592
2318,0.857716049382716,0.847591921254966
2319,0.85787037037037,0.847746300859725
2320,0.858024691358025,0.84862854069585
2321,0.858179012345679,0.851855236071912
2322,0.858333333333333,0.854111597176835
2323,0.858487654320988,0.854492085711396
2324,0.858641975308642,0.852556602686854
2325,0.858796296296296,0.850715163911551
2326,0.858950617283951,0.851050779579179
2327,0.859104938271605,0.850590236003866
2328,0.859259259259259,0.849838049396487
2329,0.859413580246914,0.848752804954316
2330,0.859567901234568,0.848288082598149
2331,0.859722222222222,0.848360230045432
2332,0.859876543209876,0.84899175926285
2333,0.860030864197531,0.849264878481647
2334,0.860185185185185,0.851366408047201
2335,0.860339506172839,0.851966310209618
2336,0.860493827160494,0.852228094045935
2337,0.860648148148148,0.853177312466008
2338,0.860802469135802,0.853116672587609
2339,0.860956790123457,0.853228809394361
2340,0.861111111111111,0.853486094282911
2341,0.861265432098765,0.854194479830668
2342,0.86141975308642,0.855626308434844
2343,0.861574074074074,0.854952461527679
2344,0.861728395061728,0.855151437670464
2345,0.861882716049383,0.853595134225272
2346,0.862037037037037,0.855284317647914
2347,0.862191358024691,0.854337305386432
2348,0.862345679012346,0.854682603238034
2349,0.8625,0.855242397341574
2350,0.862654320987654,0.856159736805924
2351,0.862808641975309,0.856112011308334
2352,0.862962962962963,0.856922567704778
2353,0.863117283950617,0.8579977203826
2354,0.863271604938272,0.857769471485291
2355,0.863425925925926,0.859888972443513
